FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,geometry,index_right,NOMBDEP,NOMBPROV,NOMBDIST,UBIGEO
19640616,111525,-18.0,-71.7,80,4.6,20223006,POINT (-71.7 -18),,,,,
19640621,65448,-15.29,-73.413,95,5.3,20223006,POINT (-73.413 -15.29),607.0,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,050801
19640623,3012,-3.73,-78.1,53,5.0,20223006,POINT (-78.1 -3.73),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
19640701,224920,-14.31,-73.256,84,5.6,20223006,POINT (-73.256 -14.31),1231.0,APURIMAC,AYMARAES,CHALHUANCA,030401
19640702,90937,-11.5,-74.36,7,5.0,20223006,POINT (-74.36 -11.5),1873.0,JUNIN,SATIPO,MAZAMARI,120604
19640704,121346,-16.45,-72.53,81,5.7,20223006,POINT (-72.53 -16.45),78.0,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,040205
19640705,221459,-10.24,-75.11,135,5.3,20223006,POINT (-75.11 -10.24),1835.0,PASCO,OXAPAMPA,PALCAZU,190304
19640710,191644,-15.98,-71.6,136,5.3,20223006,POINT (-71.6 -15.98),1802.0,AREQUIPA,CAYLLOMA,YANQUE,040519
19640718,111317,-18.505,-71.392,44,5.1,20223006,POINT (-71.392 -18.505),,,,,
19640802,81405,-17.25,-69.63,5,4.7,20223006,POINT (-69.63 -17.25),182.0,PUNO,EL COLLAO,CAPAZO,210502
19640804,130622,-5.14,-78.7,33,4.6,20223006,POINT (-78.7 -5.14),1346.0,AMAZONAS,BAGUA,IMAZA,010205
19640810,73453,-16.764,-71.111,99,5.2,20223006,POINT (-71.111 -16.764),1561.0,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,180208
19640813,163219,-6.0,-81.3,49,4.7,20223006,POINT (-81.3 -6),,,,,
19640818,2653,-7.32,-74.51,156,5.5,20223006,POINT (-74.51 -7.32),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19640819,140038,-6.92,-75.26,15,4.9,20223006,POINT (-75.26 -6.92),1369.0,LORETO,UCAYALI,VARGAS GUERRA,160606
19640910,213632,-4.797,-81.454,25,4.9,20223006,POINT (-81.454 -4.797),,,,,
19640917,74114,-15.78,-72.945,106,5.3,20223006,POINT (-72.945 -15.78),38.0,AREQUIPA,CONDESUYOS,YANAQUIHUA,040608
19640919,172612,-5.94,-81.685,10,5.0,20223006,POINT (-81.685 -5.94),,,,,
19640921,132744,-8.3,-74.9,125,5.0,20223006,POINT (-74.9 -8.3),1858.0,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,250106
19640929,184614,-8.53,-74.29,159,4.6,20223006,POINT (-74.29 -8.53),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
19640929,203152,-16.36,-69.35,139,4.5,20223006,POINT (-69.35 -16.36),1674.0,PUNO,CHUCUITO,POMATA,210406
19641002,204147,-9.1,-79.687,32,5.0,20223006,POINT (-79.687 -9.1),,,,,
19641003,124932,-10.749,-75.057,151,4.9,20223006,POINT (-75.057 -10.749),301.0,JUNIN,CHANCHAMAYO,PERENE,120302
19641006,181907,-13.1,-75.1,117,4.7,20223006,POINT (-75.1 -13.1),1010.0,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411
19641011,141914,-18.001,-71.671,37,5.3,20223006,POINT (-71.671 -18.001),,,,,
19641013,235413,-13.57,-76.8,61,5.0,20223006,POINT (-76.8 -13.57),,,,,
19641017,74533,-13.46,-72.6,44,4.9,20223006,POINT (-72.6 -13.46),934.0,CUSCO,ANTA,MOLLEPATA,080307
19641028,30708,-13.5,-72.67,54,4.9,20223006,POINT (-72.67 -13.5),934.0,CUSCO,ANTA,MOLLEPATA,080307
19641102,65101,-4.011,-76.742,105,6.0,20223006,POINT (-76.742 -4.011),1374.0,LORETO,DATEM DEL MARAÑON,PASTAZA,160705
19641111,184856,-13.68,-75.34,81,5.3,20223006,POINT (-75.34 -13.68),902.0,HUANCAVELICA,HUAYTARA,AYAVI,090602
19641112,121337,-18.49,-70.42,91,5.1,20223006,POINT (-70.42 -18.49),,,,,
19641118,1202,-10.5,-75.7,94,4.8,20223006,POINT (-75.7 -10.5),1836.0,PASCO,PASCO,HUACHON,190102
19641118,40401,-13.315,-75.265,94,4.8,20223006,POINT (-75.265 -13.315),1000.0,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401
19641121,172425,-4.87,-76.7,109,4.9,20223006,POINT (-76.7 -4.87),1371.0,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,160702
19641128,164931,-7.912,-71.367,640,5.6,20223006,POINT (-71.367 -7.912),,,,,
19641129,32455,-4.12,-80.28,100,4.8,20223006,POINT (-80.28 -4.12),,,,,
19641206,31538,-15.53,-70.6,168,5.0,20223006,POINT (-70.6 -15.53),221.0,PUNO,LAMPA,PARATIA,210707
19641207,155553,-6.613,-76.352,132,5.2,20223006,POINT (-76.352 -6.613),1390.0,SAN MARTIN,SAN MARTIN,JUAN GUERRA,220908
19641215,162011,-7.15,-76.77,33,5.2,20223006,POINT (-76.77 -7.15),1197.0,SAN MARTIN,MARISCAL CACERES,JUANJUI,220601
19641219,111805,-16.46,-72.87,108,4.7,20223006,POINT (-72.87 -16.46),77.0,AREQUIPA,CAMANA,MARISCAL CACERES,040204
19641222,2449,-9.615,-71.265,605,5.5,20223006,POINT (-71.265 -9.615),,,,,
19650102,52510,-15.91,-71.04,69,4.9,20223006,POINT (-71.04 -15.91),175.0,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,040514
19650106,152633,-9.687,-79.373,35,4.9,20223006,POINT (-79.373 -9.687),,,,,
19650107,115730,-3.1,-76.7,30,4.9,20223006,POINT (-76.7 -3.1),1742.0,LORETO,DATEM DEL MARAÑON,ANDOAS,160706
19650107,141722,-15.5,-70.89,0,4.8,20223006,POINT (-70.89 -15.5),221.0,PUNO,LAMPA,PARATIA,210707
19650109,143514,-9.8,-80.0,26,4.9,20223006,POINT (-80 -9.8),,,,,
19650110,34346,-3.32,-81.4,22,5.2,20223006,POINT (-81.4 -3.32),,,,,
19650111,92739,-16.8,-74.9,33,4.8,20223006,POINT (-74.9 -16.8),,,,,
19650112,133651,-9.747,-74.983,36,5.6,20223006,POINT (-74.983 -9.747),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
19650114,82519,-5.648,-81.366,32,5.8,20223006,POINT (-81.366 -5.648),,,,,
19650123,144826,-8.4,-74.5,33,4.7,20223006,POINT (-74.5 -8.4),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19650125,223639,-9.478,-74.474,115,4.7,20223006,POINT (-74.474 -9.478),1624.0,UCAYALI,CORONEL PORTILLO,IPARIA,250103
19650126,165415,-14.379,-75.757,57,4.7,20223006,POINT (-75.757 -14.379),917.0,ICA,ICA,OCUCAJE,110104
19650128,53500,-12.86,-78.58,16,5.2,20223006,POINT (-78.58 -12.86),,,,,
19650213,100524,-5.9,-77.6,69,4.9,20223006,POINT (-77.6 -5.9),1428.0,SAN MARTIN,RIOJA,PARDO MIGUEL,220805
19650218,223219,-10.068,-71.101,585,5.5,20223006,POINT (-71.101 -10.068),1621.0,UCAYALI,PURUS,PURUS,250401
19650219,230150,-7.52,-74.68,138,4.9,20223006,POINT (-74.68 -7.52),567.0,LORETO,UCAYALI,CONTAMANA,160601
19650220,211013,-18.455,-72.71,15,5.3,20223006,POINT (-72.71 -18.455),,,,,
19650309,25552,-13.52,-72.79,40,4.6,20223006,POINT (-72.79 -13.52),107.0,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,030108
19650311,145505,-18.27,-71.36,68,4.5,20223006,POINT (-71.36 -18.27),,,,,
19650312,225446,-5.799,-77.856,38,5.3,20223006,POINT (-77.856 -5.799),1340.0,AMAZONAS,BONGARA,COROSHA,010304
19650315,50851,-17.5,-74.9,13,5.8,20223006,POINT (-74.9 -17.5),,,,,
19650324,111705,-18.457,-69.96,100,4.9,20223006,POINT (-69.96 -18.457),,,,,
19650328,53028,-15.277,-72.432,118,5.0,20223006,POINT (-72.432 -15.277),1806.0,AREQUIPA,CONDESUYOS,CAYARANI,040603
19650328,100001,-15.935,-74.16,68,5.6,20223006,POINT (-74.16 -15.935),,,,,
19650404,200943,-8.83,-74.413,143,5.5,20223006,POINT (-74.413 -8.83),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
19650406,192150,-3.146,-78.252,93,5.3,20223006,POINT (-78.252 -3.146),,,,,
19650408,247,-8.327,-79.607,35,4.7,20223006,POINT (-79.607 -8.327),,,,,
19650415,20010,-5.72,-75.6,33,4.9,20223006,POINT (-75.6 -5.72),1729.0,LORETO,ALTO AMAZONAS,SANTA CRUZ,160210
19650422,221405,-5.997,-78.642,111,5.0,20223006,POINT (-78.642 -5.997),441.0,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,060615
19650427,52447,-13.68,-75.896,78,5.2,20223006,POINT (-75.896 -13.68),1537.0,ICA,PISCO,HUMAY,110503
19650428,94212,-14.205,-76.155,70,4.7,20223006,POINT (-76.155 -14.205),1539.0,ICA,PISCO,PARACAS,110505
19650504,121041,-16.53,-73.33,78,4.9,20223006,POINT (-73.33 -16.53),,,,,
19650505,91358,-13.861,-75.861,89,5.0,20223006,POINT (-75.861 -13.861),1687.0,ICA,ICA,SALAS,110108
19650508,222240,-13.7,-71.6,20,4.8,20223006,POINT (-71.6 -13.7),594.0,CUSCO,QUISPICANCHI,URCOS,081201
19650509,195901,-2.796,-77.233,112,5.2,20223006,POINT (-77.233 -2.796),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19650510,83521,-17.335,-70.692,107,4.9,20223006,POINT (-70.692 -17.335),1546.0,TACNA,JORGE BASADRE,ILABAYA,230302
19650511,5831,-6.7,-80.9,71,4.6,20223006,POINT (-80.9 -6.7),,,,,
19650512,94238,-14.002,-76.54,37,5.0,20223006,POINT (-76.54 -14.002),,,,,
19650520,95515,-3.77,-80.76,30,4.9,20223006,POINT (-80.76 -3.77),448.0,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,240201
19650529,42516,-10.1,-74.4,33,4.6,20223006,POINT (-74.4 -10.1),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
19650603,121231,-13.9,-76.4,82,4.7,20223006,POINT (-76.4 -13.9),,,,,
19650604,145334,-9.166,-78.961,72,4.8,20223006,POINT (-78.961 -9.166),,,,,
19650605,204110,-13.74,-71.6,73,4.7,20223006,POINT (-71.6 -13.74),594.0,CUSCO,QUISPICANCHI,URCOS,081201
19650608,54650,-4.01,-78.2,33,4.7,20223006,POINT (-78.2 -4.01),1347.0,AMAZONAS,CONDORCANQUI,EL CENEPA,010402
19650618,33750,-4.67,-80.6,33,4.7,20223006,POINT (-80.6 -4.67),134.0,PIURA,SULLANA,QUERECOTILLO,200607
19650618,224518,-11.217,-73.661,111,5.6,20223006,POINT (-73.661 -11.217),299.0,JUNIN,SATIPO,RIO TAMBO,120608
19650621,104641,-3.67,-77.89,25,4.9,20223006,POINT (-77.89 -3.67),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
19650624,32949,-18.375,-70.133,85,5.3,20223006,POINT (-70.133 -18.375),,,,,
19650624,165405,-15.62,-70.61,191,4.8,20223006,POINT (-70.61 -15.62),210.0,PUNO,LAMPA,SANTA LUCIA,210709
19650626,55514,-9.124,-72.975,49,4.9,20223006,POINT (-72.975 -9.124),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
19650627,170905,-2.634,-77.018,121,5.3,20223006,POINT (-77.018 -2.634),,,,,
19650630,81544,-14.638,-75.948,38,4.5,20223006,POINT (-75.948 -14.638),,,,,
19650702,10948,-7.65,-76.93,42,4.9,20223006,POINT (-76.93 -7.65),1195.0,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,220602
19650702,22816,-7.75,-76.9,49,4.9,20223006,POINT (-76.9 -7.75),1195.0,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,220602
19650708,235119,-9.7,-79.7,33,4.8,20223006,POINT (-79.7 -9.7),,,,,
19650709,174641,-7.7,-80.8,33,4.9,20223006,POINT (-80.8 -7.7),,,,,
19650713,175802,-13.2,-75.1,102,4.5,20223006,POINT (-75.1 -13.2),1010.0,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411
19650713,223449,-3.2,-77.7,90,4.9,20223006,POINT (-77.7 -3.2),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19650714,122957,-17.65,-69.42,141,5.3,20223006,POINT (-69.42 -17.65),,,,,
19650715,83124,-6.6,-80.9,36,4.9,20223006,POINT (-80.9 -6.6),,,,,
19650723,151324,-8.868,-79.43,48,5.5,20223006,POINT (-79.43 -8.868),,,,,
19650724,121608,-3.5,-78.1,33,4.7,20223006,POINT (-78.1 -3.5),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
19650728,194247,-15.7,-73.9,92,4.6,20223006,POINT (-73.9 -15.7),1664.0,AREQUIPA,CARAVELI,CHAPARRA,040308
19650730,54518,-18.139,-70.823,74,5.6,20223006,POINT (-70.823 -18.139),,,,,
19650730,121107,-15.1,-70.8,192,4.6,20223006,POINT (-70.8 -15.1),234.0,PUNO,LAMPA,OCUVIRI,210705
19650801,43641,-4.88,-80.9,66,4.5,20223006,POINT (-80.9 -4.88),132.0,PIURA,SULLANA,IGNACIO ESCUDERO,200603
19650801,61359,-16.7,-71.4,97,4.6,20223006,POINT (-71.4 -16.7),1667.0,AREQUIPA,AREQUIPA,POLOBAYA,040114
19650803,20153,-7.429,-81.365,27,6.0,20223006,POINT (-81.365 -7.429),,,,,
19650807,52607,-9.2,-78.7,70,4.9,20223006,POINT (-78.7 -9.2),,,,,
19650813,5445,-4.34,-81.08,38,5.6,20223006,POINT (-81.08 -4.34),149.0,PIURA,TALARA,EL ALTO,200702
19650822,122425,-7.86,-74.57,146,4.9,20223006,POINT (-74.57 -7.86),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19650823,811,-13.1,-75.2,107,4.7,20223006,POINT (-75.2 -13.1),1010.0,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411
19650825,145037,-17.599,-69.771,143,5.2,20223006,POINT (-69.771 -17.599),1570.0,TACNA,TACNA,PALCA,230107
19650906,162553,-9.3,-75.9,31,4.9,20223006,POINT (-75.9 -9.3),557.0,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606
19650908,41034,-11.1,-73.8,99,4.8,20223006,POINT (-73.8 -11.1),299.0,JUNIN,SATIPO,RIO TAMBO,120608
19650911,181754,-11.4,-75.3,33,4.6,20223006,POINT (-75.3 -11.4),777.0,JUNIN,JAUJA,MONOBAMBA,120419
19650914,45024,-12.09,-72.57,72,4.8,20223006,POINT (-72.57 -12.09),948.0,CUSCO,LA CONVENCION,MEGANTONI,080914
19650914,71758,-9.89,-76.1,142,5.2,20223006,POINT (-76.1 -9.89),543.0,HUANUCO,PACHITEA,UMARI,100804
19650916,85723,-17.2,-70.7,141,4.8,20223006,POINT (-70.7 -17.2),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
19650919,141749,-16.33,-74.916,30,5.0,20223006,POINT (-74.916 -16.33),,,,,
19650920,63742,-17.3,-70.5,127,4.9,20223006,POINT (-70.5 -17.3),1546.0,TACNA,JORGE BASADRE,ILABAYA,230302
19650920,181041,-6.43,-74.93,138,5.3,20223006,POINT (-74.93 -6.43),1368.0,LORETO,UCAYALI,SARAYACU,160605
19650924,94041,-9.44,-79.14,37,4.8,20223006,POINT (-79.14 -9.44),,,,,
19650926,54756,-13.0,-70.3,37,4.8,20223006,POINT (-70.3 -13),1777.0,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102
19651004,212512,-10.9,-75.0,33,4.7,20223006,POINT (-75 -10.9),301.0,JUNIN,CHANCHAMAYO,PERENE,120302
19651006,24023,-9.8,-74.9,122,4.9,20223006,POINT (-74.9 -9.8),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
19651008,222850,-8.263,-75.895,140,5.3,20223006,POINT (-75.895 -8.263),567.0,LORETO,UCAYALI,CONTAMANA,160601
19651010,193500,-7.7,-74.6,140,4.8,20223006,POINT (-74.6 -7.7),569.0,LORETO,UCAYALI,PADRE MARQUEZ,160603
19651011,704,-3.6,-77.35,146,4.5,20223006,POINT (-77.35 -3.6),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19651017,140905,-16.1,-73.5,106,4.9,20223006,POINT (-73.5 -16.1),1660.0,AREQUIPA,CARAVELI,ATICO,040303
19651019,20254,-8.5,-74.4,112,4.7,20223006,POINT (-74.4 -8.5),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19651103,13904,-9.121,-71.303,592,6.1,20223006,POINT (-71.303 -9.121),,,,,
19651106,10605,-9.299,-79.099,20,4.9,20223006,POINT (-79.099 -9.299),,,,,
19651110,14722,-17.89,-69.52,143,4.8,20223006,POINT (-69.52 -17.89),,,,,
19651121,42923,-11.3,-73.5,80,4.7,20223006,POINT (-73.5 -11.3),299.0,JUNIN,SATIPO,RIO TAMBO,120608
19651123,102100,-18.1,-70.7,93,4.9,20223006,POINT (-70.7 -18.1),1572.0,TACNA,TACNA,SAMA,230109
19651124,93056,-9.5,-74.8,125,4.9,20223006,POINT (-74.8 -9.5),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
19651126,2549,-4.7,-77.14,123,4.9,20223006,POINT (-77.14 -4.7),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19651129,170703,-6.075,-78.714,28,5.6,20223006,POINT (-78.714 -6.075),412.0,CAJAMARCA,CUTERVO,SANTO TOMAS,060613
19651129,175355,-6.8,-80.1,33,4.6,20223006,POINT (-80.1 -6.8),,,,,
19651130,94440,-18.427,-71.292,26,4.9,20223006,POINT (-71.292 -18.427),,,,,
19651130,94613,-8.34,-74.15,179,5.3,20223006,POINT (-74.15 -8.34),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19651202,3631,-16.471,-69.594,192,5.3,20223006,POINT (-69.594 -16.471),188.0,PUNO,EL COLLAO,CONDURIRI,210505
19651203,83227,-3.525,-77.881,30,5.1,20223006,POINT (-77.881 -3.525),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
19651203,95549,-4.5,-79.9,89,4.9,20223006,POINT (-79.9 -4.5),143.0,PIURA,AYABACA,SUYO,200210
19651207,34441,-3.5,-78.2,42,4.9,20223006,POINT (-78.2 -3.5),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
19651208,25538,-15.5,-74.7,79,4.8,20223006,POINT (-74.7 -15.5),89.0,AREQUIPA,CARAVELI,BELLA UNION,040305
19651210,25916,-6.483,-81.163,10,4.9,20223006,POINT (-81.163 -6.483),,,,,
19651211,214829,-6.4,-81.3,33,4.7,20223006,POINT (-81.3 -6.4),,,,,
19651214,45519,-18.347,-70.957,71,4.9,20223006,POINT (-70.957 -18.347),,,,,
19651219,201025,-14.855,-73.509,94,5.3,20223006,POINT (-73.509 -14.855),819.0,AYACUCHO,PARINACOCHAS,UPAHUACHO,050708
19651228,220454,-3.191,-77.159,19,5.7,20223006,POINT (-77.159 -3.191),1374.0,LORETO,DATEM DEL MARAÑON,PASTAZA,160705
19651229,40829,-3.24,-77.158,51,5.0,20223006,POINT (-77.158 -3.24),1374.0,LORETO,DATEM DEL MARAÑON,PASTAZA,160705
19651230,61604,-16.691,-71.154,104,6.2,20223006,POINT (-71.154 -16.691),1561.0,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,180208
19660101,195156,-7.91,-74.4,167,5.0,20223006,POINT (-74.4 -7.91),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19660104,124814,-15.311,-70.831,178,5.4,20223006,POINT (-70.831 -15.311),234.0,PUNO,LAMPA,OCUVIRI,210705
19660109,201654,-10.85,-75.71,33,4.9,20223006,POINT (-75.71 -10.85),565.0,JUNIN,JUNIN,ULCUMAYO,120504
19660112,80209,-2.311,-77.044,156,5.0,20223006,POINT (-77.044 -2.311),,,,,
19660113,141710,-8.338,-74.043,160,5.1,20223006,POINT (-74.043 -8.338),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19660117,65705,-11.6,-75.93,104,4.8,20223006,POINT (-75.93 -11.6),768.0,JUNIN,YAULI,LA OROYA,120801
19660118,102558,-3.52,-80.91,56,4.9,20223006,POINT (-80.91 -3.52),,,,,
19660119,44431,-17.856,-71.354,54,5.3,20223006,POINT (-71.354 -17.856),,,,,
19660120,71406,-14.833,-75.652,40,5.0,20223006,POINT (-75.652 -14.833),,,,,
19660122,140541,-10.34,-74.7,95,4.7,20223006,POINT (-74.7 -10.34),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
19660128,212524,-3.6,-81.2,33,4.9,20223006,POINT (-81.2 -3.6),,,,,
19660207,84123,-15.0,-73.9,73,5.3,20223006,POINT (-73.9 -15),621.0,AYACUCHO,LUCANAS,CHAVIÑA,050605
19660209,35505,-16.74,-72.5,76,4.9,20223006,POINT (-72.5 -16.74),,,,,
19660209,151330,-15.395,-75.349,40,5.8,20223006,POINT (-75.349 -15.395),,,,,
19660210,104336,-16.584,-73.732,40,5.0,20223006,POINT (-73.732 -16.584),,,,,
19660214,163445,-13.38,-75.521,101,4.9,20223006,POINT (-75.521 -13.38),998.0,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404
19660220,152544,-9.844,-75.56,39,5.2,20223006,POINT (-75.56 -9.844),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
19660223,181022,-15.36,-72.69,123,5.3,20223006,POINT (-72.69 -15.36),1810.0,AREQUIPA,CONDESUYOS,SALAMANCA,040607
19660226,153718,-3.48,-77.6,33,4.6,20223006,POINT (-77.6 -3.48),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
19660227,55841,-15.3,-75.9,22,4.9,20223006,POINT (-75.9 -15.3),,,,,
19660227,60836,-15.4,-76.0,13,4.6,20223006,POINT (-76 -15.4),,,,,
19660312,180653,-14.4,-73.9,85,4.6,20223006,POINT (-73.9 -14.4),830.0,AYACUCHO,LUCANAS,CHIPAO,050606
19660323,215712,-7.382,-74.873,140,5.3,20223006,POINT (-74.873 -7.382),567.0,LORETO,UCAYALI,CONTAMANA,160601
19660324,141730,-10.2,-79.1,48,4.9,20223006,POINT (-79.1 -10.2),,,,,
19660328,152923,-3.979,-80.85,43,5.6,20223006,POINT (-80.85 -3.979),450.0,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,240203
19660328,174247,-3.986,-80.773,32,5.6,20223006,POINT (-80.773 -3.986),448.0,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,240201
19660328,182017,-3.9,-80.4,72,4.6,20223006,POINT (-80.4 -3.9),445.0,TUMBES,TUMBES,PAMPAS DE HOSPITAL,240104
19660328,185621,-3.682,-80.582,26,4.7,20223006,POINT (-80.582 -3.682),444.0,TUMBES,TUMBES,LA CRUZ,240103
19660328,202934,-4.164,-81.001,30,4.9,20223006,POINT (-81.001 -4.164),147.0,PIURA,TALARA,MANCORA,200706
19660403,91728,-10.47,-79.6,42,5.0,20223006,POINT (-79.6 -10.47),,,,,
19660406,122448,-3.75,-81.78,5,4.6,20223006,POINT (-81.78 -3.75),,,,,
19660412,13107,-17.68,-69.64,141,4.7,20223006,POINT (-69.64 -17.68),,,,,
19660427,135355,-17.66,-70.71,60,4.9,20223006,POINT (-70.71 -17.66),1545.0,TACNA,JORGE BASADRE,LOCUMBA,230301
19660501,80424,-6.69,-75.76,48,4.9,20223006,POINT (-75.76 -6.69),1405.0,SAN MARTIN,SAN MARTIN,HUIMBAYOC,220907
19660501,162257,-8.438,-74.222,158,6.8,20223006,POINT (-74.222 -8.438),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19660502,105550,-8.377,-74.178,159,5.1,20223006,POINT (-74.178 -8.377),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19660502,212851,-17.06,-69.63,181,4.6,20223006,POINT (-69.63 -17.06),182.0,PUNO,EL COLLAO,CAPAZO,210502
19660502,213404,-16.8,-69.5,152,4.8,20223006,POINT (-69.5 -16.8),183.0,PUNO,CHUCUITO,PISACOMA,210405
19660507,64840,-5.21,-76.1,101,4.8,20223006,POINT (-76.1 -5.21),1727.0,LORETO,ALTO AMAZONAS,JEBEROS,160205
19660511,132,-7.12,-74.46,152,4.5,20223006,POINT (-74.46 -7.12),1349.0,LORETO,REQUENA,ALTO TAPICHE,160502
19660513,13520,-15.43,-70.83,214,4.8,20223006,POINT (-70.83 -15.43),210.0,PUNO,LAMPA,SANTA LUCIA,210709
19660519,173724,-17.69,-71.5,72,4.8,20223006,POINT (-71.5 -17.69),,,,,
19660521,74421,-8.107,-74.387,156,4.9,20223006,POINT (-74.387 -8.107),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
19660525,162957,-17.7,-70.6,73,4.7,20223006,POINT (-70.6 -17.7),1568.0,TACNA,TACNA,INCLAN,230105
19660525,232127,-9.48,-77.07,161,4.7,20223006,POINT (-77.07 -9.48),363.0,ANCASH,HUARI,HUACHIS,021007
19660526,5323,-17.16,-73.07,38,4.6,20223006,POINT (-73.07 -17.16),,,,,
19660531,85022,-8.651,-74.41,170,5.1,20223006,POINT (-74.41 -8.651),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
19660601,181830,-16.56,-73.52,83,4.8,20223006,POINT (-73.52 -16.56),,,,,
19660602,170541,-15.712,-71.799,137,5.0,20223006,POINT (-71.799 -15.712),50.0,AREQUIPA,CAYLLOMA,MACA,040512
19660602,174946,-14.4,-76.0,43,4.7,20223006,POINT (-76 -14.4),1536.0,ICA,ICA,ICA,110101
19660604,100431,-16.1,-74.9,8,4.7,20223006,POINT (-74.9 -16.1),,,,,
19660604,144804,-16.1,-74.7,10,4.7,20223006,POINT (-74.7 -16.1),,,,,
19660605,5301,-6.3,-81.5,33,4.8,20223006,POINT (-81.5 -6.3),,,,,
19660605,41733,-17.28,-70.63,126,4.7,20223006,POINT (-70.63 -17.28),1546.0,TACNA,JORGE BASADRE,ILABAYA,230302
19660605,190310,-9.8,-71.0,590,5.0,20223006,POINT (-71 -9.8),,,,,
19660607,5945,-14.895,-75.891,21,6.4,20223006,POINT (-75.891 -14.895),,,,,
19660607,12011,-14.86,-76.0,76,4.9,20223006,POINT (-76 -14.86),,,,,
19660607,15623,-12.3,-74.3,27,4.5,20223006,POINT (-74.3 -12.3),104.0,AYACUCHO,HUANTA,PUCACOLPA,050411
19660607,32418,-15.107,-75.905,28,5.3,20223006,POINT (-75.905 -15.107),,,,,
19660607,151443,-15.19,-75.91,48,5.3,20223006,POINT (-75.91 -15.19),,,,,
19660608,145653,-15.43,-76.106,20,5.0,20223006,POINT (-76.106 -15.43),,,,,
19660610,81328,-14.879,-76.22,22,5.3,20223006,POINT (-76.22 -14.879),,,,,
19660610,141343,-14.93,-76.4,28,4.9,20223006,POINT (-76.4 -14.93),,,,,
19660611,110413,-14.7,-76.1,49,4.9,20223006,POINT (-76.1 -14.7),,,,,
19660618,54317,-15.1,-75.2,97,4.5,20223006,POINT (-75.2 -15.1),907.0,ICA,NASCA,MARCONA,110304
19660619,154049,-14.919,-75.864,28,5.5,20223006,POINT (-75.864 -14.919),,,,,
19660620,3019,-15.0,-76.0,59,4.7,20223006,POINT (-76 -15),,,,,
